orig_acct,bene_acct,cash_in,cash_out,debit,deposit,payment,transfer,base_amt,tran_timestamp
18,147,0,0,0,0,0,1,173.74,1487548800
786,708,0,0,0,0,0,1,243.98,1484784000
635,573,0,0,0,1,0,0,447.91,1484697600
130,990,0,1,0,0,0,0,320.89,1487116800
845,924,0,0,0,1,0,0,231.52,1486252800
597,181,1,0,0,0,0,0,253.37,1484265600
416,308,0,0,0,1,0,0,480.08,1486080000
239,370,0,1,0,0,0,0,977.85,1483833600
79,705,1,0,0,0,0,0,759.48,1484092800
490,296,0,0,0,0,0,1,422.83,1487030400
57,976,1,0,0,0,0,0,519.02,1486080000
603,946,0,1,0,0,0,0,772.6,1488499200
69,997,0,1,0,0,0,0,1077.81,1483833600
703,373,0,0,0,0,0,1,787.79,1483488000
717,346,0,0,0,0,1,0,650.63,1487980800
30,156,0,0,0,0,1,0,375.49,1484179200
889,999,0,0,0,0,0,1,744.65,1488931200
528,518,0,0,0,0,0,1,142.96,1485216000
843,375,0,0,0,0,1,0,444.6,1484697600
858,912,0,1,0,0,0,0,434.69,1484784000
735,770,1,0,0,0,0,0,919.35,1489190400
189,992,1,0,0,0,0,0,303.07,1485388800
98,844,0,0,0,0,1,0,599.2,1483228800
859,749,0,1,0,0,0,0,965.05,1485216000
461,225,0,1,0,0,0,0,273.46,1484438400
433,227,0,1,0,0,0,0,738.72,1486684800
610,973,0,0,0,1,0,0,663.62,1484956800
917,808,0,0,0,0,0,1,109.45,1485561600
6,156,1,0,0,0,0,0,242.29,1486684800
693,595,1,0,0,0,0,0,822.86,1487289600
649,629,0,0,0,0,0,1,435.61,1483228800
116,88,0,0,0,0,0,1,283.71,1488067200
93,696,0,0,0,0,1,0,285.32,1486166400
413,89,0,0,0,0,0,1,631.08,1487376000
757,974,0,0,0,0,1,0,423.81,1487548800
577,226,0,0,0,0,0,1,716.92,1487116800
696,690,1,0,0,0,0,0,192.54,1486857600
802,359,0,0,0,0,0,1,542.59,1488240000
47,857,0,1,0,0,0,0,573.82,1483401600
615,362,0,0,0,0,0,1,744.34,1488326400
982,239,0,0,0,0,0,1,901.93,1489017600
367,365,0,0,0,0,1,0,499.57,1484438400
537,131,0,0,0,0,0,1,396.13,1487203200
179,986,1,0,0,0,0,0,1018.56,1483574400
511,397,0,0,1,0,0,0,280.12,1489104000
473,567,0,0,0,1,0,0,864.56,1483315200
903,966,1,0,0,0,0,0,410.3,1483574400
499,296,0,0,0,1,0,0,866.28,1488240000
186,727,0,0,0,0,1,0,424.43,1483401600
467,27,0,0,0,1,0,0,897.35,1488326400
320,334,0,1,0,0,0,0,486.62,1484179200
908,713,0,1,0,0,0,0,520.52,1488412800
867,931,0,0,0,0,0,1,565.98,1484524800
676,710,0,0,0,0,0,1,992.77,1487203200
668,284,0,1,0,0,0,0,546.01,1484352000
187,981,0,0,1,0,0,0,600.13,1486339200
416,308,0,0,0,0,0,1,938.86,1489104000
736,891,1,0,0,0,0,0,698.97,1483228800
692,633,0,0,0,0,0,1,546.1,1487203200
705,996,0,0,0,0,1,0,215.07,1485302400
13,752,0,1,0,0,0,0,521.21,1488153600
954,498,0,0,0,0,1,0,730.66,1485129600
560,229,0,0,0,0,1,0,876.44,1487721600
25,514,1,0,0,0,0,0,548.43,1488240000
991,285,0,0,0,0,0,1,192.29,1486512000
27,485,0,0,0,0,0,1,438.41,1485129600
616,594,0,0,0,0,0,1,446.57,1486252800
905,653,0,1,0,0,0,0,553.37,1488153600
99,324,0,1,0,0,0,0,310.41,1486339200
228,399,0,1,0,0,0,0,653.17,1489104000
990,341,1,0,0,0,0,0,184.85,1485820800
683,987,0,1,0,0,0,0,757.13,1487721600
631,951,0,0,0,0,0,1,309.89,1485993600
620,946,0,1,0,0,0,0,475.48,1485129600
719,277,0,0,0,0,0,1,285.83,1484784000
650,130,0,0,0,0,1,0,769.04,1489104000
851,645,1,0,0,0,0,0,369.06,1486684800
738,229,0,0,0,0,0,1,255.03,1487548800
178,945,0,0,0,0,1,0,587.45,1485648000
832,474,0,0,0,0,0,1,341.53,1487116800
503,147,0,0,0,0,1,0,711.35,1484870400
907,215,0,0,0,1,0,0,299.79,1486080000
836,667,0,0,0,0,0,1,655.12,1486684800
912,599,0,0,1,0,0,0,501.85,1487808000
940,236,0,1,0,0,0,0,764.83,1485129600
198,428,0,1,0,0,0,0,808.56,1483574400
809,242,0,0,0,0,0,1,575.64,1488499200
674,397,0,0,0,0,0,1,425.25,1486166400
644,711,0,0,0,0,0,1,266.29,1488585600
962,993,0,0,0,0,0,1,858.93,1483401600
989,835,1,0,0,0,0,0,134.19,1485475200
677,327,0,1,0,0,0,0,234.63,1483833600
549,417,0,0,0,0,0,1,224.5,1485475200
98,844,0,0,0,0,1,0,719.05,1485648000
775,417,1,0,0,0,0,0,713.27,1484092800
58,972,1,0,0,0,0,0,504.67,1484870400
698,116,0,1,0,0,0,0,706.03,1484956800
604,279,0,0,0,0,0,1,827.51,1488585600
480,800,0,0,0,0,0,1,992.54,1486598400
726,527,0,0,0,0,0,1,938.11,1483920000
641,913,0,0,0,0,0,1,566.07,1487980800
167,302,0,1,0,0,0,0,832.88,1487289600
776,333,1,0,0,0,0,0,638.86,1487548800
747,192,0,0,0,1,0,0,144.22,1486944000
697,753,0,0,0,0,0,1,851.56,1489104000
621,283,0,0,0,0,0,1,122.78,1484352000
187,281,0,0,0,0,1,0,415.35,1487462400
621,283,0,0,0,0,0,1,806.63,1484784000
897,725,0,0,0,1,0,0,149.75,1486771200
188,329,0,1,0,0,0,0,555.7,1484611200
893,264,0,0,0,0,0,1,449.49,1489017600
726,342,0,0,0,1,0,0,414.81,1487376000
766,228,0,1,0,0,0,0,383.21,1488499200
941,959,0,0,0,0,1,0,487.87,1483574400
616,505,0,0,0,0,1,0,994.38,1487462400
493,385,0,0,0,1,0,0,400.74,1486684800
90,168,1,0,0,0,0,0,667.42,1487548800
554,247,1,0,0,0,0,0,659.36,1483747200
891,905,0,1,0,0,0,0,722.51,1484006400
636,943,0,0,1,0,0,0,340.83,1487376000
433,224,0,0,0,0,0,1,817.56,1485993600
766,286,0,0,0,1,0,0,410.88,1488326400
503,348,0,0,0,0,0,1,585.8,1484697600
994,999,0,1,0,0,0,0,145.25,1485993600
508,73,0,0,0,0,0,1,458.28,1488931200
564,193,0,0,0,0,0,1,569.88,1483228800
596,232,0,0,0,0,0,1,228.56,1486598400
8,922,1,0,0,0,0,0,689.26,1488412800
800,480,0,0,0,0,0,1,401.14,1483747200
780,683,1,0,0,0,0,0,831.76,1486771200
429,111,0,0,0,0,1,0,221.94,1485129600
934,233,0,0,0,0,0,1,540.02,1485129600
157,233,0,0,0,0,0,1,346.32,1488844800
530,273,0,0,0,0,0,1,152.05,1488067200
60,997,0,0,0,0,0,1,287.64,1489017600
788,855,0,0,0,0,0,1,559.09,1483747200
870,995,0,0,0,0,0,1,731.94,1488240000
41,454,0,0,0,0,0,1,700.65,1486857600
984,282,0,0,0,0,0,1,730.99,1486339200
151,310,0,0,0,1,0,0,1023.58,1487808000
477,84,0,0,0,0,0,1,205.07,1484524800
44,180,0,0,0,0,0,1,386.15,1485734400
828,920,0,1,0,0,0,0,124.72,1483228800
739,331,0,0,0,0,0,1,907.47,1483833600
673,515,0,1,0,0,0,0,968.13,1484092800
942,853,1,0,0,0,0,0,857.1,1486080000
858,912,0,1,0,0,0,0,701.5,1487808000
42,270,0,0,0,0,0,1,856.28,1487808000
777,942,0,1,0,0,0,0,323.68,1484697600
904,963,0,0,0,1,0,0,631.07,1486252800
994,999,0,1,0,0,0,0,976.01,1487203200
840,344,0,0,0,0,0,1,812.36,1488672000
978,997,0,0,0,0,1,0,965.68,1484870400
621,245,1,0,0,0,0,0,584.87,1488240000
482,339,0,1,0,0,0,0,288.17,1487462400
923,343,0,0,0,0,0,1,577.6,1485129600
168,383,1,0,0,0,0,0,884.16,1483747200
30,654,0,0,0,0,0,1,457.1,1485388800
113,77,0,0,0,0,0,1,688.67,1485302400
804,855,0,0,0,0,0,1,247.64,1485561600
926,654,0,1,0,0,0,0,193.39,1483747200
801,770,0,0,0,0,0,1,859.87,1486252800
806,931,0,0,0,0,0,1,592.58,1484524800
488,164,0,0,0,0,0,1,657.31,1487203200
412,261,0,0,0,0,0,1,871.75,1484870400
650,350,0,0,0,0,0,1,195.84,1486166400
68,866,0,0,0,0,0,1,695.79,1483747200
676,700,0,1,0,0,0,0,159.19,1486598400
541,550,0,0,0,0,0,1,381.9,1486512000
108,982,1,0,0,0,0,0,1054.5,1485561600
781,784,0,0,0,0,0,1,807.63,1488153600
533,629,0,0,0,1,0,0,857.4,1489017600
613,374,0,0,0,0,0,1,834.55,1483401600
802,921,0,0,0,1,0,0,549.72,1485388800
835,108,0,1,0,0,0,0,158.04,1484524800
997,245,0,0,0,0,0,1,431.88,1486425600
880,813,0,0,1,0,0,0,152.67,1488240000
692,276,0,1,0,0,0,0,318.61,1484784000
465,296,0,0,0,0,0,1,240.29,1488412800
952,484,0,0,1,0,0,0,105.04,1486944000
27,467,0,0,0,0,1,0,436.3,1485734400
613,444,0,1,0,0,0,0,318.33,1483660800
580,219,1,0,0,0,0,0,273.9,1486339200
437,263,1,0,0,0,0,0,689.5,1485129600
747,222,0,0,0,0,0,1,690.8,1485734400
22,776,0,0,0,0,0,1,184.53,1488672000
613,441,0,0,0,0,0,1,306.33,1486684800
884,900,0,0,0,0,0,1,112.71,1483833600
939,251,1,0,0,0,0,0,147.72,1486425600
979,349,1,0,0,0,0,0,282.5,1484265600
983,392,0,0,0,0,0,1,538.19,1487116800
721,686,0,1,0,0,0,0,252.77,1487462400
859,749,0,1,0,0,0,0,341.84,1488844800
892,284,1,0,0,0,0,0,283.24,1485561600
985,285,0,1,0,0,0,0,407.05,1485907200
876,970,0,0,0,0,0,1,397.21,1483315200
409,343,0,0,0,0,0,1,858.39,1483660800
655,5,0,0,0,0,0,1,368.99,1486425600
294,273,0,0,0,0,0,1,257.62,1486857600
817,855,1,0,0,0,0,0,467.56,1486166400
123,791,1,0,0,0,0,0,1095.45,1489017600
286,306,1,0,0,0,0,0,863.45,1484265600
344,261,0,0,0,0,1,0,563.67,1487894400
753,992,0,0,0,0,1,0,475.18,1488585600
950,913,1,0,0,0,0,0,299.3,1484524800
21,773,0,1,0,0,0,0,660.26,1485561600
639,377,0,0,0,0,0,1,212.82,1485475200
983,344,0,0,1,0,0,0,353.3,1485648000
877,752,0,0,0,0,1,0,327.27,1485820800
143,764,0,0,0,0,1,0,665.38,1485993600
923,394,0,0,0,0,0,1,685.73,1485734400
22,940,0,0,0,0,0,1,981.14,1488067200
945,899,0,0,0,0,1,0,469.02,1487030400
615,236,0,0,0,0,0,1,995.33,1483920000
644,308,0,0,0,0,0,1,249.2,1487376000
171,806,0,0,0,0,0,1,317.99,1488844800
773,288,0,0,1,0,0,0,680.58,1488672000
176,689,1,0,0,0,0,0,621.95,1483833600
944,214,0,0,0,0,0,1,843.77,1485993600
794,940,0,0,0,0,0,1,958.02,1484179200
18,147,0,0,0,0,0,1,441.44,1485734400
760,986,0,0,0,0,1,0,516.76,1486598400
729,973,0,0,0,0,0,1,160.75,1488931200
471,311,0,0,0,0,0,1,207.81,1483747200
177,985,1,0,0,0,0,0,413.22,1488153600
130,600,0,0,0,1,0,0,675.17,1488931200
439,185,0,1,0,0,0,0,879.41,1488240000
993,621,0,0,0,0,0,1,105.22,1488499200
486,387,0,0,0,0,0,1,585.2,1489104000
993,369,0,0,0,0,0,1,733.74,1487030400
647,805,0,1,0,0,0,0,745.42,1488931200
630,349,0,0,0,0,1,0,584.35,1488585600
575,173,0,0,0,0,0,1,144.51,1487721600
518,240,1,0,0,0,0,0,843.76,1484611200
768,286,1,0,0,0,0,0,997.78,1487548800
759,827,0,1,0,0,0,0,177.0,1485561600
28,139,0,1,0,0,0,0,461.29,1485388800
155,285,0,0,0,0,1,0,953.67,1483488000
917,808,0,0,0,0,0,1,131.2,1483747200
674,346,0,0,0,0,0,1,609.64,1485648000
525,320,0,1,0,0,0,0,139.32,1486684800
560,229,0,0,0,0,0,1,958.26,1488931200
58,998,0,0,0,0,0,1,807.11,1487289600
982,330,0,0,0,0,0,1,326.53,1485648000
943,391,1,0,0,0,0,0,451.8,1484956800
889,999,0,0,0,0,0,1,637.57,1488326400
903,966,1,0,0,0,0,0,264.27,1485993600
457,254,1,0,0,0,0,0,164.13,1487203200
709,479,0,0,0,0,0,1,857.65,1485129600
896,981,0,0,0,0,0,1,135.73,1485734400
108,362,0,0,0,0,0,1,231.4,1484352000
468,188,0,0,0,0,0,1,841.81,1485993600
730,265,0,0,0,0,0,1,724.65,1484524800
559,105,1,0,0,0,0,0,585.0,1488153600
663,889,1,0,0,0,0,0,619.58,1484870400
931,967,0,0,0,1,0,0,363.97,1483488000
105,758,0,0,0,1,0,0,718.2,1486166400
433,224,0,0,0,0,0,1,921.66,1486598400
34,123,0,0,0,0,0,1,807.84,1488931200
660,980,0,1,0,0,0,0,196.48,1487030400
171,806,0,0,0,0,0,1,707.34,1485820800
856,977,0,0,1,0,0,0,248.47,1487376000
411,46,0,1,0,0,0,0,639.6,1486425600
602,539,0,0,0,0,0,1,758.33,1488844800
862,817,0,0,0,0,0,1,481.96,1483920000
872,996,0,0,1,0,0,0,493.03,1487376000
18,768,0,0,0,1,0,0,713.99,1483315200
905,653,0,1,0,0,0,0,179.84,1487548800
803,376,0,0,0,0,0,1,665.97,1487548800
778,880,1,0,0,0,0,0,104.86,1485475200
20,291,1,0,0,0,0,0,354.64,1487030400
10,984,1,0,0,0,0,0,495.02,1487030400
421,72,0,1,0,0,0,0,494.94,1487030400
684,954,0,0,0,0,0,1,101.66,1483920000
471,311,0,0,0,0,0,1,714.36,1487980800
873,275,1,0,0,0,0,0,863.85,1485993600
168,383,1,0,0,0,0,0,959.79,1487980800
505,218,0,0,0,0,0,1,447.06,1487548800
70,670,0,0,0,0,1,0,942.22,1487980800
849,818,0,1,0,0,0,0,856.73,1483315200
984,306,0,0,0,0,0,1,792.52,1486080000
742,309,1,0,0,0,0,0,288.74,1485475200
921,879,0,0,1,0,0,0,833.81,1488326400
924,366,1,0,0,0,0,0,647.1,1486080000
976,974,0,0,0,0,0,1,356.36,1484956800
126,64,0,1,0,0,0,0,652.47,1486944000
547,380,0,0,0,0,0,1,120.74,1484092800
164,348,0,0,0,0,1,0,476.77,1483488000
166,82,0,0,0,0,0,1,865.03,1483228800
578,117,0,0,0,1,0,0,654.01,1486080000
619,317,0,0,0,1,0,0,300.92,1484265600
120,958,0,1,0,0,0,0,330.94,1489190400
437,263,1,0,0,0,0,0,658.02,1488758400
99,956,0,0,0,0,0,1,986.15,1487548800
136,94,0,1,0,0,0,0,516.04,1485734400
485,271,0,0,0,0,0,1,398.92,1488326400
870,995,0,0,0,0,0,1,542.15,1487030400
67,320,0,1,0,0,0,0,993.51,1485475200
868,862,1,0,0,0,0,0,228.4,1485734400
368,361,0,0,0,0,0,1,983.88,1487721600
717,288,1,0,0,0,0,0,370.1,1488067200
969,336,0,0,0,0,0,1,412.59,1484179200
935,911,0,0,0,0,0,1,440.69,1488931200
53,633,0,0,0,0,0,1,842.9,1486944000
783,895,0,0,0,0,1,0,576.43,1487289600
917,294,0,0,0,0,0,1,871.51,1486771200
35,977,0,0,0,0,1,0,847.84,1486857600
869,526,1,0,0,0,0,0,487.54,1484524800
510,346,0,0,0,0,1,0,180.16,1486857600
827,981,0,0,0,1,0,0,147.08,1483833600
945,899,0,0,0,0,1,0,819.09,1488844800
964,263,0,0,0,0,0,1,644.01,1486080000
37,969,0,0,0,0,0,1,995.03,1484784000
21,146,0,0,0,0,0,1,960.42,1487980800
162,144,0,1,0,0,0,0,765.62,1485993600
893,995,0,0,0,0,0,1,927.76,1484697600
496,301,0,0,0,0,0,1,659.41,1484265600
657,665,0,0,0,0,0,1,467.32,1488240000
100,270,0,0,0,0,0,1,499.91,1483228800
45,749,1,0,0,0,0,0,584.99,1489190400
797,282,0,0,0,0,0,1,443.66,1483833600
998,225,0,0,0,1,0,0,412.52,1488672000
514,360,1,0,0,0,0,0,618.33,1488067200
472,742,0,1,0,0,0,0,188.93,1487030400
488,471,0,0,0,0,0,1,178.63,1485302400
676,114,0,0,0,0,1,0,447.04,1487808000
505,218,0,0,0,0,0,1,283.51,1488758400
34,213,1,0,0,0,0,0,543.51,1484697600
923,343,0,0,0,0,0,1,336.74,1485734400
681,340,0,0,0,0,0,1,350.5,1485648000
961,264,1,0,0,0,0,0,425.96,1485993600
525,320,1,0,0,0,0,0,941.23,1489104000
531,213,0,0,0,0,1,0,641.93,1488758400
914,535,0,0,0,0,0,1,165.06,1485820800
79,598,0,0,0,1,0,0,859.57,1483488000
987,321,1,0,0,0,0,0,903.58,1485993600
842,304,0,0,0,1,0,0,207.17,1489190400
768,254,0,1,0,0,0,0,578.76,1487721600
559,105,0,0,0,0,0,1,283.97,1485734400
561,257,1,0,0,0,0,0,366.94,1484265600
650,377,1,0,0,0,0,0,247.96,1486080000
694,581,0,0,0,1,0,0,987.8,1484265600
689,883,0,0,0,0,0,1,204.41,1486252800
874,880,0,1,0,0,0,0,733.57,1483833600
325,354,1,0,0,0,0,0,159.97,1484611200
867,931,0,0,0,0,0,1,884.37,1486944000
405,224,0,0,0,0,0,1,155.17,1483574400
492,119,0,0,0,0,0,1,556.19,1488931200
23,863,0,0,0,0,0,1,316.58,1489190400
841,937,0,0,0,0,0,1,577.24,1487980800
901,981,0,0,0,0,0,1,432.48,1486339200
446,260,0,0,0,1,0,0,282.71,1489017600
727,372,0,0,0,1,0,0,585.6,1485043200
128,939,0,0,0,0,0,1,371.86,1484611200
917,808,0,0,0,0,0,1,553.38,1486166400
13,220,0,0,0,0,0,1,130.01,1484352000
644,827,0,1,0,0,0,0,467.97,1487980800
685,533,0,0,0,0,0,1,481.55,1485907200
81,444,0,0,0,0,1,0,430.62,1483574400
518,240,0,1,0,0,0,0,512.64,1487030400
661,343,0,0,0,0,0,1,481.36,1484265600
961,227,0,0,0,0,0,1,301.81,1486080000
699,247,0,0,0,0,0,1,285.14,1487030400
141,118,0,1,0,0,0,0,742.25,1485129600
810,844,1,0,0,0,0,0,788.21,1488499200
19,873,1,0,0,0,0,0,663.75,1485734400
164,488,0,0,0,0,0,1,167.85,1485734400
51,290,0,1,0,0,0,0,236.32,1483401600
723,158,0,1,0,0,0,0,291.6,1486857600
805,384,0,1,0,0,0,0,589.34,1485648000
682,664,0,0,0,0,0,1,546.92,1484956800
925,882,1,0,0,0,0,0,902.96,1483488000
158,337,1,0,0,0,0,0,978.85,1485734400
550,338,0,0,0,1,0,0,479.93,1487116800
491,355,0,1,0,0,0,0,304.46,1487289600
36,927,0,0,0,0,0,1,284.97,1484956800
779,239,0,1,0,0,0,0,260.14,1484956800
932,64,0,0,0,0,0,1,199.11,1486857600
67,495,0,0,0,0,0,1,805.28,1486080000
861,290,0,0,1,0,0,0,976.17,1484352000
74,994,0,0,1,0,0,0,756.44,1483574400
654,572,0,0,0,0,1,0,276.73,1485907200
849,818,0,1,0,0,0,0,484.44,1484524800
548,127,0,0,0,0,0,1,247.88,1486425600
435,323,0,0,0,0,1,0,689.08,1485993600
596,288,0,0,0,0,0,1,237.68,1483660800
997,281,0,1,0,0,0,0,375.03,1486252800
52,280,1,0,0,0,0,0,879.13,1483574400
64,547,0,1,0,0,0,0,347.16,1488585600
756,398,0,0,0,0,0,1,979.86,1485820800
684,929,0,0,0,1,0,0,539.16,1486944000
720,960,0,0,0,0,1,0,949.46,1483488000
728,398,0,1,0,0,0,0,907.51,1485216000
663,827,0,0,0,0,0,1,476.23,1486684800
551,53,1,0,0,0,0,0,967.11,1486166400
784,696,1,0,0,0,0,0,176.69,1488844800
801,770,0,0,0,0,0,1,139.12,1487462400
895,825,0,0,0,0,0,1,250.72,1485993600
694,524,1,0,0,0,0,0,166.83,1487894400
118,818,0,1,0,0,0,0,316.3,1483833600
986,540,0,1,0,0,0,0,286.87,1486252800
685,555,0,0,0,0,1,0,784.71,1485302400
623,309,0,0,0,0,0,1,552.05,1484870400
160,993,0,0,1,0,0,0,803.53,1487980800
476,148,0,0,0,1,0,0,891.24,1486944000
475,444,0,1,0,0,0,0,886.16,1487462400
2,524,0,0,0,0,0,1,789.8,1485993600
823,981,0,1,0,0,0,0,361.84,1483315200
695,224,0,1,0,0,0,0,763.41,1488326400
158,364,0,0,0,0,0,1,870.05,1483488000
861,290,0,0,1,0,0,0,494.16,1486166400
124,357,0,0,0,0,0,1,722.72,1485561600
400,73,0,0,0,0,0,1,379.2,1484265600
170,987,0,0,0,0,0,1,109.88,1487721600
448,396,0,0,0,0,0,1,432.12,1488240000
932,64,0,0,0,0,0,1,758.51,1485043200
146,500,0,0,0,0,0,1,1052.7,1488585600
584,392,0,0,0,0,1,0,734.46,1485388800
461,310,0,0,0,0,0,1,968.27,1487635200
182,987,0,0,0,0,0,1,809.07,1483488000
582,110,0,0,0,0,0,1,768.95,1483747200
553,367,0,1,0,0,0,0,154.26,1483574400
517,60,0,0,0,0,1,0,236.82,1485993600
857,248,0,0,0,0,0,1,715.67,1483315200
912,599,0,0,1,0,0,0,550.63,1484784000
26,894,1,0,0,0,0,0,929.73,1486944000
879,261,0,0,0,0,1,0,370.35,1486684800
872,996,0,0,1,0,0,0,110.0,1489190400
645,653,0,0,1,0,0,0,271.49,1487376000
838,318,0,1,0,0,0,0,700.59,1487116800
651,685,0,0,0,1,0,0,366.81,1488499200
14,931,0,0,0,0,0,1,700.2,1489104000
627,311,0,0,0,1,0,0,707.32,1484784000
763,896,1,0,0,0,0,0,158.86,1487462400
719,819,0,0,0,1,0,0,393.43,1483747200
655,508,0,0,0,0,0,1,863.79,1487635200
19,940,0,0,0,0,0,1,364.23,1486339200
855,985,0,0,0,0,1,0,243.69,1487808000
527,102,0,0,0,0,0,1,784.34,1487721600
446,260,0,1,0,0,0,0,554.86,1483574400
123,738,1,0,0,0,0,0,503.72,1483574400
913,324,0,0,0,0,0,1,362.53,1489104000
988,371,0,1,0,0,0,0,124.21,1486684800
82,753,0,0,0,0,0,1,416.99,1486166400
717,358,1,0,0,0,0,0,508.34,1486166400
941,348,1,0,0,0,0,0,911.55,1485302400
934,982,0,1,0,0,0,0,187.29,1488240000
918,223,1,0,0,0,0,0,178.96,1485129600
977,104,0,0,0,0,1,0,241.6,1489104000
278,312,0,1,0,0,0,0,587.52,1483747200
127,994,1,0,0,0,0,0,361.31,1489017600
689,149,1,0,0,0,0,0,727.44,1485648000
759,812,0,0,0,0,0,1,159.06,1488585600
755,307,0,0,0,0,0,1,906.4,1484784000
191,797,1,0,0,0,0,0,689.16,1483228800
445,283,0,0,0,0,0,1,155.26,1487116800
112,790,0,1,0,0,0,0,953.48,1486080000
166,940,0,0,0,0,0,1,445.0,1485043200
802,921,0,0,0,1,0,0,586.68,1484179200
464,523,0,1,0,0,0,0,876.65,1484006400
750,728,0,1,0,0,0,0,997.91,1484956800
707,886,1,0,0,0,0,0,577.9,1484438400
152,278,1,0,0,0,0,0,392.42,1483488000
855,985,0,0,0,0,1,0,259.33,1485388800
447,83,0,0,0,0,0,1,502.78,1484092800
436,285,1,0,0,0,0,0,469.83,1486771200
824,260,1,0,0,0,0,0,820.88,1488844800
894,648,0,0,0,0,1,0,987.96,1486339200
4,587,0,0,1,0,0,0,878.83,1488844800
393,398,0,0,0,0,1,0,885.4,1484611200
170,230,0,1,0,0,0,0,951.95,1486252800
957,315,0,0,0,1,0,0,629.11,1485302400
568,367,0,0,0,0,1,0,996.11,1484784000
730,254,0,0,0,0,0,1,132.13,1484611200
78,424,0,0,0,0,0,1,159.53,1486166400
699,214,0,0,0,0,0,1,212.33,1484611200
510,346,0,0,0,0,1,0,103.24,1487376000
405,224,0,0,0,0,0,1,996.62,1487203200
737,968,0,0,0,0,0,1,647.13,1489190400
178,813,0,0,0,0,0,1,125.53,1487462400
138,206,0,0,1,0,0,0,304.28,1486339200
273,387,1,0,0,0,0,0,249.32,1483660800
51,290,0,1,0,0,0,0,602.03,1487894400
457,254,1,0,0,0,0,0,340.96,1484179200
725,969,1,0,0,0,0,0,348.19,1483574400
82,753,0,0,0,0,0,1,253.9,1483747200
443,50,0,0,1,0,0,0,504.55,1487030400
29,408,0,0,0,0,0,1,907.42,1484784000
12,762,0,0,0,0,1,0,577.38,1485734400
168,383,1,0,0,0,0,0,597.94,1484352000
719,387,0,0,0,0,0,1,974.52,1486771200
465,296,0,0,0,0,0,1,625.45,1485993600
976,322,1,0,0,0,0,0,546.34,1485734400
754,69,0,0,0,0,0,1,441.44,1485302400
478,405,1,0,0,0,0,0,565.44,1483315200
495,46,0,0,0,0,1,0,681.07,1486080000
137,908,0,1,0,0,0,0,523.17,1484092800
709,651,0,0,0,0,0,1,521.59,1483315200
632,532,1,0,0,0,0,0,321.16,1485734400
172,785,1,0,0,0,0,0,793.61,1484956800
681,340,0,0,0,0,0,1,775.82,1488585600
577,241,0,1,0,0,0,0,130.23,1487289600
898,362,0,0,0,0,1,0,385.18,1485907200
479,357,0,0,0,1,0,0,986.9,1487116800
166,955,1,0,0,0,0,0,828.15,1484438400
846,712,0,0,0,0,0,1,680.94,1488240000
871,965,0,0,0,0,0,1,855.66,1484956800
957,337,0,1,0,0,0,0,679.14,1485129600
863,933,0,1,0,0,0,0,926.66,1487635200
526,259,0,0,0,0,1,0,230.4,1487980800
140,966,0,1,0,0,0,0,907.17,1486512000
403,404,0,0,0,0,0,1,898.4,1486771200
35,995,0,1,0,0,0,0,655.16,1484438400
816,979,1,0,0,0,0,0,738.33,1483488000
622,822,0,0,1,0,0,0,183.81,1485388800
935,911,0,0,0,0,0,1,185.65,1485907200
941,368,0,0,0,0,0,1,525.39,1489190400
459,231,1,0,0,0,0,0,534.34,1487203200
368,335,0,0,0,0,1,0,373.02,1483574400
811,864,0,1,0,0,0,0,785.0,1485734400
766,508,1,0,0,0,0,0,945.43,1485907200
982,382,0,0,0,0,0,1,834.87,1487203200
535,107,1,0,0,0,0,0,425.74,1484784000
758,745,0,0,0,0,1,0,265.97,1486857600
848,943,0,1,0,0,0,0,180.37,1486684800
683,930,0,0,0,0,1,0,990.46,1485302400
407,113,0,1,0,0,0,0,142.61,1489104000
122,834,0,0,0,0,0,1,664.59,1484092800
630,349,0,0,0,0,1,0,973.51,1484870400
795,718,0,1,0,0,0,0,246.44,1483228800
694,905,0,0,0,1,0,0,315.86,1488499200
410,20,0,0,0,0,1,0,556.98,1484611200
520,287,0,1,0,0,0,0,305.91,1483488000
659,948,0,0,0,0,1,0,717.32,1486512000
682,959,0,0,0,0,0,1,245.83,1487376000
463,206,1,0,0,0,0,0,589.59,1487548800
880,813,0,0,1,0,0,0,253.78,1487635200
427,200,1,0,0,0,0,0,524.25,1484006400
176,298,0,0,0,0,1,0,636.28,1483315200
94,455,0,0,0,0,0,1,246.42,1485820800
690,469,1,0,0,0,0,0,191.0,1487462400
546,135,0,0,0,0,1,0,345.81,1487548800
850,446,0,0,0,0,0,1,344.09,1483315200
243,251,0,0,0,0,0,1,474.72,1484006400
937,784,0,0,0,0,0,1,669.05,1484265600
131,537,0,0,0,0,1,0,773.49,1489017600
172,586,0,0,0,0,0,1,521.57,1489190400
475,444,1,0,0,0,0,0,576.24,1488067200
183,970,0,0,0,0,0,1,802.09,1483920000
421,72,0,1,0,0,0,0,793.31,1488240000
920,982,0,0,0,0,1,0,266.87,1483833600
899,673,0,0,1,0,0,0,910.36,1484179200
952,331,0,0,0,0,0,1,179.77,1485043200
614,768,1,0,0,0,0,0,238.94,1488067200
527,102,1,0,0,0,0,0,676.21,1483488000
824,260,1,0,0,0,0,0,192.09,1487635200
677,419,0,0,0,0,0,1,415.11,1486252800
