orig_acct,bene_acct,cash_in,cash_out,debit,deposit,payment,transfer,base_amt,tran_timestamp
773,288,0,0,0,0,0,1,575.13,1611619200
995,983,0,0,0,1,0,0,923.53,1610323200
986,985,0,0,0,0,1,0,772.87,1610668800
925,989,1,0,0,0,0,0,552.45,1610323200
981,295,1,0,0,0,0,0,920.49,1611878400
841,937,0,1,0,0,0,0,793.77,1611792000
750,250,0,0,0,0,0,1,766.43,1611532800
518,294,0,1,0,0,0,0,959.73,1611187200
965,207,0,0,0,1,0,0,193.72,1611360000
983,902,0,0,0,0,1,0,350.01,1609718400
435,323,1,0,0,0,0,0,387.93,1610409600
453,326,0,0,0,0,1,0,148.28,1610582400
936,998,0,1,0,0,0,0,250.77,1609459200
901,481,0,0,0,1,0,0,851.47,1609545600
998,494,0,0,0,0,1,0,703.92,1611705600
430,54,0,0,0,0,0,1,701.15,1609718400
867,938,0,0,0,1,0,0,876.95,1611964800
996,325,0,1,0,0,0,0,907.8,1611273600
516,326,0,0,0,0,0,1,417.12,1609977600
885,980,1,0,0,0,0,0,480.82,1611705600
777,564,0,0,0,0,1,0,186.29,1610323200
928,552,0,0,0,0,0,1,544.89,1611619200
689,938,0,1,0,0,0,0,195.73,1611273600
883,888,0,1,0,0,0,0,500.47,1611532800
837,934,0,0,0,0,1,0,509.31,1609804800
998,940,0,0,0,0,0,1,622.27,1610496000
919,678,0,0,0,0,0,1,367.87,1609977600
842,933,0,0,0,0,1,0,433.06,1611532800
614,915,0,1,0,0,0,0,196.66,1610668800
904,963,0,0,0,0,1,0,246.44,1609459200
989,605,0,1,0,0,0,0,592.43,1609891200
815,879,0,0,0,0,1,0,805.41,1611187200
992,684,0,0,0,0,1,0,319.38,1611705600
196,706,0,0,0,0,0,1,768.72,1611878400
892,993,1,0,0,0,0,0,183.57,1609804800
835,298,0,0,0,1,0,0,751.88,1610755200
462,315,0,1,0,0,0,0,285.09,1610323200
197,738,0,1,0,0,0,0,805.49,1611964800
647,374,0,0,0,0,0,1,702.84,1610236800
169,780,0,0,0,0,0,1,425.17,1611273600
79,598,0,0,0,0,0,1,484.82,1609718400
993,986,1,0,0,0,0,0,401.7,1610496000
569,352,1,0,0,0,0,0,138.34,1610582400
379,280,1,0,0,0,0,0,147.0,1611360000
690,140,0,0,0,1,0,0,708.17,1609459200
982,932,0,0,0,1,0,0,419.28,1611273600
980,973,0,0,0,1,0,0,503.35,1611878400
548,127,1,0,0,0,0,0,858.93,1609632000
998,479,0,0,0,0,0,1,690.79,1610496000
993,711,0,0,0,0,0,1,315.15,1611705600
996,962,0,0,0,0,0,1,975.03,1610668800
802,975,0,0,0,1,0,0,572.89,1611014400
746,282,0,0,0,0,0,1,130.06,1610755200
696,694,0,0,0,0,0,1,338.83,1611878400
402,214,0,0,0,1,0,0,455.35,1610668800
709,967,0,0,0,0,0,1,320.44,1610755200
143,530,0,1,0,0,0,0,674.48,1609804800
820,862,0,0,0,0,0,1,603.45,1610150400
982,897,0,0,0,1,0,0,951.22,1609459200
911,736,0,0,0,0,0,1,137.86,1611705600
878,907,1,0,0,0,0,0,811.21,1611878400
945,616,0,0,0,1,0,0,262.84,1610841600
990,979,1,0,0,0,0,0,654.61,1609804800
958,71,0,0,0,0,0,1,437.04,1610496000
139,184,0,1,0,0,0,0,964.23,1609632000
998,915,0,0,0,0,0,1,730.64,1611100800
596,288,0,0,0,0,0,1,709.85,1610496000
974,967,0,0,0,0,1,0,339.98,1609545600
56,816,0,0,0,1,0,0,479.69,1610841600
971,891,1,0,0,0,0,0,489.4,1610064000
944,326,0,1,0,0,0,0,825.94,1609632000
444,81,0,0,0,0,1,0,976.95,1610409600
498,271,0,1,0,0,0,0,960.03,1610064000
910,951,0,1,0,0,0,0,610.58,1610409600
885,757,1,0,0,0,0,0,826.99,1611100800
929,685,0,0,0,1,0,0,571.37,1610841600
57,976,1,0,0,0,0,0,543.47,1610496000
963,106,0,0,0,1,0,0,329.21,1610409600
936,998,0,1,0,0,0,0,854.89,1610064000
826,79,0,0,0,0,1,0,345.87,1610841600
900,962,1,0,0,0,0,0,423.64,1611446400
425,174,0,0,0,0,0,1,595.52,1611792000
945,616,0,0,0,1,0,0,300.3,1609632000
881,364,1,0,0,0,0,0,688.72,1610150400
944,576,0,0,0,0,0,1,767.12,1611446400
664,906,0,0,0,0,0,1,685.92,1611964800
929,994,0,0,0,0,1,0,216.16,1610236800
225,385,0,1,0,0,0,0,220.24,1610323200
847,999,0,1,0,0,0,0,934.34,1609545600
86,834,0,0,0,0,0,1,674.67,1611014400
75,588,0,0,0,0,0,1,878.09,1611705600
930,950,0,0,0,0,0,1,653.76,1611532800
967,973,1,0,0,0,0,0,362.41,1609891200
998,970,0,0,0,0,0,1,467.87,1611100800
987,910,0,0,0,0,0,1,920.24,1610323200
199,953,0,0,1,0,0,0,344.16,1611273600
593,167,0,0,0,0,1,0,598.46,1611964800
680,952,1,0,0,0,0,0,677.83,1610409600
535,107,0,0,0,0,0,1,684.81,1609804800
743,580,0,0,0,0,1,0,702.91,1611964800
810,458,0,0,0,0,1,0,114.58,1610496000
846,256,0,0,0,0,0,1,258.15,1610841600
76,209,1,0,0,0,0,0,188.3,1610323200
953,870,0,1,0,0,0,0,919.19,1610582400
96,965,0,0,0,0,1,0,308.05,1611792000
843,966,0,1,0,0,0,0,801.47,1609718400
522,193,0,0,0,0,0,1,284.45,1609459200
442,301,0,0,0,0,0,1,701.04,1610928000
669,530,0,0,0,0,0,1,979.37,1610236800
583,356,0,0,0,0,0,1,510.69,1610323200
927,996,0,0,0,0,0,1,110.39,1610496000
986,331,0,0,0,0,1,0,250.54,1609459200
910,951,0,1,0,0,0,0,315.51,1611619200
988,489,0,0,0,0,1,0,673.28,1609545600
970,953,1,0,0,0,0,0,676.18,1610841600
798,229,0,0,0,0,0,1,381.79,1610755200
8,922,1,0,0,0,0,0,198.1,1611014400
996,940,0,0,0,1,0,0,926.44,1610064000
945,617,0,0,0,0,0,1,425.73,1612051200
779,312,0,0,0,0,0,1,344.22,1611187200
811,864,0,0,0,0,0,1,678.0,1610755200
542,16,0,0,0,0,1,0,255.43,1609718400
972,295,0,0,0,0,0,1,802.28,1611878400
931,266,0,0,0,0,0,1,746.96,1611273600
803,637,0,1,0,0,0,0,194.31,1610755200
939,596,0,0,0,0,1,0,613.24,1610409600
963,310,0,0,0,0,0,1,185.21,1611446400
832,254,1,0,0,0,0,0,250.94,1609718400
570,442,0,0,0,0,0,1,839.25,1610755200
944,988,0,0,0,0,0,1,187.63,1609632000
968,936,0,0,1,0,0,0,408.16,1610496000
937,994,0,0,1,0,0,0,425.25,1611705600
943,732,0,0,1,0,0,0,558.06,1611792000
980,498,0,0,0,1,0,0,761.38,1610064000
996,554,0,0,0,0,1,0,610.2,1609459200
817,855,0,0,0,0,0,1,153.23,1611792000
440,240,0,0,0,0,0,1,746.64,1611619200
14,204,0,0,0,0,0,1,954.06,1610496000
906,843,0,0,0,0,0,1,367.23,1610150400
936,900,0,1,0,0,0,0,384.47,1611878400
114,906,0,0,0,1,0,0,243.94,1611187200
823,802,0,1,0,0,0,0,125.26,1610755200
831,906,0,0,0,0,1,0,623.1,1611446400
908,978,0,0,0,0,0,1,379.75,1610409600
948,988,1,0,0,0,0,0,188.84,1611273600
870,995,0,1,0,0,0,0,997.62,1610841600
960,268,0,0,0,0,0,1,973.12,1611878400
485,27,1,0,0,0,0,0,943.07,1611878400
952,267,0,1,0,0,0,0,971.91,1609545600
943,631,0,0,0,0,0,1,488.17,1611792000
977,104,0,0,0,0,0,1,322.34,1611100800
489,422,0,0,0,1,0,0,244.55,1610150400
367,365,1,0,0,0,0,0,119.37,1610668800
786,708,0,0,0,0,0,1,324.42,1611014400
695,224,1,0,0,0,0,0,479.49,1611014400
526,259,1,0,0,0,0,0,840.11,1609977600
185,895,0,0,0,0,1,0,171.67,1609632000
479,357,0,0,0,0,0,1,808.24,1611532800
965,908,0,0,0,1,0,0,281.99,1611619200
625,512,0,0,0,0,0,1,664.73,1611619200
975,970,0,0,0,0,0,1,673.2,1611360000
23,386,0,0,0,0,0,1,352.33,1611187200
962,403,0,0,0,0,0,1,875.64,1609632000
693,234,1,0,0,0,0,0,945.14,1611705600
974,734,0,0,0,0,0,1,113.12,1610150400
909,846,0,0,0,0,0,1,384.26,1612051200
937,784,0,0,0,0,1,0,838.56,1609891200
660,296,0,0,1,0,0,0,237.37,1610236800
110,935,0,0,0,0,0,1,848.61,1610668800
926,922,0,0,0,0,1,0,540.39,1609977600
568,309,0,0,0,0,0,1,148.3,1610236800
703,164,0,0,0,0,0,1,717.21,1610150400
999,368,0,0,0,0,0,1,443.99,1610150400
916,977,0,0,0,0,0,1,828.54,1611014400
5,824,0,0,0,0,0,1,174.02,1610496000
567,200,0,0,0,0,0,1,194.65,1609545600
824,336,0,0,0,0,1,0,790.65,1611446400
699,880,0,0,0,0,0,1,537.0,1611446400
929,685,0,0,0,1,0,0,464.18,1612051200
869,920,1,0,0,0,0,0,261.11,1610150400
988,357,0,1,0,0,0,0,496.51,1611878400
742,585,0,0,0,1,0,0,816.04,1611705600
594,77,0,0,0,0,1,0,200.41,1611792000
186,215,0,0,1,0,0,0,918.63,1609891200
723,951,0,0,0,0,0,1,474.15,1609459200
802,240,0,0,0,0,0,1,233.89,1611619200
879,570,0,1,0,0,0,0,150.96,1610323200
990,588,0,0,1,0,0,0,608.32,1610409600
930,950,0,0,0,0,0,1,922.08,1609718400
999,775,0,1,0,0,0,0,798.57,1611360000
855,999,0,0,0,0,1,0,778.88,1609804800
938,907,0,0,0,0,0,1,433.42,1609804800
460,152,1,0,0,0,0,0,445.47,1610668800
665,504,0,0,0,1,0,0,667.35,1611100800
505,218,0,0,1,0,0,0,873.16,1610755200
500,316,0,0,0,0,0,1,733.95,1610582400
923,131,1,0,0,0,0,0,891.34,1610755200
578,117,0,0,0,0,0,1,436.39,1609891200
996,940,0,0,0,1,0,0,929.75,1610668800
419,311,0,0,0,0,0,1,665.94,1609977600
524,2,0,1,0,0,0,0,584.44,1609545600
646,278,0,0,0,1,0,0,487.38,1611619200
611,174,0,0,0,1,0,0,739.4,1611878400
986,331,0,0,0,0,1,0,830.66,1611273600
822,989,0,0,0,0,1,0,279.52,1609977600
815,201,0,0,0,1,0,0,174.7,1611792000
450,200,0,0,0,0,0,1,749.36,1611446400
425,174,0,0,0,1,0,0,723.7,1609977600
981,544,0,0,0,0,0,1,660.74,1610668800
186,326,0,0,0,1,0,0,164.97,1609977600
863,212,0,1,0,0,0,0,261.23,1610409600
821,616,1,0,0,0,0,0,496.85,1611619200
119,615,0,0,0,0,0,1,710.67,1611619200
991,698,0,0,0,0,0,1,449.8,1609977600
112,790,0,1,0,0,0,0,411.5,1609891200
769,995,0,0,0,0,0,1,699.32,1611619200
991,660,0,0,0,0,0,1,415.11,1611792000
655,984,0,0,0,0,0,1,318.51,1611446400
834,817,1,0,0,0,0,0,686.0,1611360000
887,824,1,0,0,0,0,0,886.87,1611792000
898,238,0,1,0,0,0,0,819.1,1610064000
430,54,1,0,0,0,0,0,201.94,1611532800
138,663,0,0,1,0,0,0,118.6,1609545600
974,967,0,0,0,0,1,0,244.72,1610755200
778,998,1,0,0,0,0,0,452.61,1610496000
959,934,0,0,0,0,0,1,330.58,1609977600
986,988,0,0,0,0,0,1,811.17,1609459200
726,776,0,0,0,0,1,0,147.27,1609545600
833,847,0,0,0,0,0,1,415.9,1610496000
996,68,0,0,0,1,0,0,445.05,1611878400
37,605,0,0,0,0,0,1,256.81,1611619200
940,972,1,0,0,0,0,0,342.48,1610496000
453,328,0,0,1,0,0,0,788.07,1612051200
992,965,1,0,0,0,0,0,348.42,1611100800
983,80,0,0,0,0,1,0,682.79,1610928000
636,213,0,0,0,0,0,1,431.17,1611273600
818,899,0,0,0,0,1,0,259.24,1611446400
989,791,0,0,0,0,1,0,151.75,1611100800
930,36,0,0,0,0,0,1,370.12,1611532800
805,351,0,0,0,0,1,0,316.18,1611532800
900,147,0,0,0,0,1,0,712.54,1612051200
925,851,0,1,0,0,0,0,266.57,1610928000
914,961,0,0,0,0,0,1,250.64,1611446400
881,98,0,0,0,0,0,1,412.59,1610150400
620,657,1,0,0,0,0,0,713.97,1610755200
668,962,0,1,0,0,0,0,935.54,1610409600
817,855,0,0,0,0,0,1,109.45,1611187200
929,994,0,0,0,0,1,0,123.67,1612051200
955,636,1,0,0,0,0,0,415.14,1610323200
934,905,1,0,0,0,0,0,393.95,1609632000
976,597,0,0,0,0,0,1,545.41,1609977600
566,55,1,0,0,0,0,0,901.72,1609632000
908,522,0,0,0,1,0,0,516.62,1611619200
102,527,0,0,0,0,0,1,339.2,1609977600
998,974,0,0,0,0,0,1,234.81,1611100800
941,773,0,0,0,0,0,1,320.58,1611619200
963,956,1,0,0,0,0,0,322.05,1611619200
819,241,0,0,0,0,0,1,384.07,1611619200
994,999,0,0,0,0,1,0,740.93,1610409600
944,311,0,0,0,1,0,0,585.91,1609632000
607,914,1,0,0,0,0,0,103.06,1610323200
847,688,0,0,0,0,0,1,234.23,1610150400
984,882,0,0,0,0,0,1,224.01,1610582400
940,352,0,0,0,0,0,1,289.25,1609891200
866,857,0,0,0,0,1,0,217.14,1609891200
961,872,0,0,0,0,1,0,543.51,1610236800
582,275,0,0,0,0,1,0,531.62,1611619200
22,776,0,0,0,0,0,1,378.67,1609459200
363,25,1,0,0,0,0,0,150.99,1610323200
180,746,0,0,0,0,0,1,729.08,1610841600
921,989,0,0,0,0,0,1,954.77,1610323200
129,225,0,1,0,0,0,0,556.83,1609459200
960,601,0,0,0,0,1,0,395.02,1611878400
702,255,0,0,0,0,0,1,135.94,1610755200
885,322,0,0,0,0,1,0,151.03,1611705600
923,343,1,0,0,0,0,0,857.85,1610755200
876,916,0,1,0,0,0,0,166.72,1610150400
952,484,1,0,0,0,0,0,338.62,1611360000
892,232,0,0,0,0,0,1,391.69,1610409600
975,95,0,0,1,0,0,0,294.04,1611964800
711,355,0,0,0,1,0,0,612.88,1611100800
930,975,0,0,0,0,0,1,990.0,1609718400
555,257,0,0,0,1,0,0,976.07,1609459200
991,974,0,0,1,0,0,0,598.55,1609977600
930,998,0,0,0,0,0,1,576.61,1610323200
990,636,0,0,0,0,1,0,938.12,1609804800
112,891,0,0,0,0,1,0,400.73,1610496000
83,915,0,0,0,0,0,1,851.5,1610323200
486,152,0,0,0,0,0,1,685.39,1609459200
1,931,0,0,0,0,0,1,1004.19,1611100800
986,540,0,0,0,0,0,1,316.77,1611878400
946,676,0,1,0,0,0,0,638.14,1609977600
996,958,0,0,0,0,0,1,807.69,1611273600
761,715,0,0,0,0,1,0,219.31,1611360000
982,946,0,1,0,0,0,0,560.53,1611273600
993,422,0,1,0,0,0,0,218.7,1611100800
38,991,0,0,0,0,0,1,859.0,1612051200
849,818,0,0,0,0,0,1,212.1,1611360000
872,958,1,0,0,0,0,0,213.74,1610582400
988,978,0,0,0,0,0,1,497.01,1610150400
788,799,0,0,0,0,0,1,420.6,1611792000
822,989,0,0,0,0,1,0,670.38,1610582400
975,389,0,0,0,0,1,0,522.86,1610150400
492,119,0,0,0,0,0,1,349.23,1611532800
800,610,1,0,0,0,0,0,983.05,1611187200
994,482,0,0,0,0,0,1,982.0,1611014400
892,937,0,1,0,0,0,0,195.26,1609804800
363,63,0,0,0,0,0,1,150.99,1611100800
35,977,0,0,0,0,1,0,700.37,1611273600
53,592,0,1,0,0,0,0,389.41,1610755200
137,986,0,0,0,0,0,1,332.35,1611532800
893,361,0,0,0,0,0,1,848.64,1610928000
997,663,0,1,0,0,0,0,918.53,1609718400
97,976,1,0,0,0,0,0,768.44,1611273600
860,684,0,0,0,0,1,0,133.35,1611014400
594,77,1,0,0,0,0,0,585.27,1611187200
575,173,0,0,0,0,0,1,470.94,1610323200
477,84,0,0,0,0,0,1,273.21,1610755200
967,581,0,1,0,0,0,0,370.46,1611100800
694,581,0,0,0,0,1,0,759.32,1610496000
983,209,0,0,0,0,0,1,274.92,1611532800
578,117,0,1,0,0,0,0,453.52,1611705600
916,429,0,1,0,0,0,0,204.48,1610409600
778,200,0,1,0,0,0,0,564.2,1611878400
994,857,0,1,0,0,0,0,720.18,1611014400
593,167,0,0,0,0,1,0,737.52,1609545600
847,688,0,0,0,0,0,1,207.5,1611964800
923,949,0,0,0,0,0,1,986.14,1610150400
983,344,0,0,0,0,1,0,821.1,1611878400
803,637,0,1,0,0,0,0,688.92,1611964800
402,214,0,0,0,0,0,1,601.19,1609459200
325,308,0,0,0,0,0,1,285.95,1609804800
444,81,0,1,0,0,0,0,726.52,1611014400
482,339,0,1,0,0,0,0,861.76,1610668800
965,898,0,0,0,0,0,1,313.06,1611014400
791,799,0,1,0,0,0,0,271.31,1610582400
994,857,0,1,0,0,0,0,364.89,1610409600
871,147,0,0,0,0,0,1,189.77,1609977600
89,654,0,0,0,0,1,0,170.27,1610582400
647,882,1,0,0,0,0,0,518.36,1611532800
912,678,0,0,0,0,0,1,578.57,1610409600
425,174,0,0,0,1,0,0,946.57,1611187200
943,665,0,1,0,0,0,0,948.89,1611792000
993,711,0,0,0,0,0,1,568.24,1610496000
937,954,0,0,0,0,0,1,894.95,1609891200
833,257,0,0,0,0,1,0,793.2,1610496000
973,811,0,1,0,0,0,0,192.83,1611014400
927,996,0,0,0,0,0,1,560.49,1609891200
455,94,0,0,0,0,0,1,114.1,1611360000
490,776,0,0,1,0,0,0,178.63,1610064000
566,55,0,0,0,0,0,1,969.24,1610236800
883,496,0,0,0,0,0,1,224.75,1609718400
516,326,1,0,0,0,0,0,709.52,1610582400
962,993,0,0,0,1,0,0,941.2,1611446400
30,156,0,0,0,0,1,0,268.33,1610409600
992,388,0,1,0,0,0,0,958.05,1611100800
404,34,0,0,0,0,1,0,242.32,1609977600
42,270,0,0,0,0,0,1,164.58,1609718400
950,913,1,0,0,0,0,0,840.19,1610755200
730,305,1,0,0,0,0,0,819.56,1610064000
315,654,0,0,0,0,1,0,170.27,1611360000
831,408,0,0,0,0,1,0,853.62,1610841600
8,922,1,0,0,0,0,0,625.75,1609804800
909,809,0,0,0,0,0,1,992.1,1610841600
921,975,0,0,0,0,0,1,245.35,1611532800
579,85,0,0,0,1,0,0,445.82,1611360000
975,176,0,0,0,0,0,1,144.05,1610755200
973,686,1,0,0,0,0,0,604.32,1609804800
991,661,1,0,0,0,0,0,396.93,1609977600
991,364,0,0,0,0,0,1,307.58,1610582400
670,899,1,0,0,0,0,0,732.87,1611705600
951,909,0,0,0,0,0,1,521.37,1611360000
464,523,0,0,0,0,0,1,430.47,1610236800
805,466,0,0,0,0,0,1,576.6,1610928000
0,986,0,0,0,0,0,1,635.79,1609891200
999,954,0,0,0,0,1,0,870.53,1610755200
896,606,0,0,0,0,0,1,677.24,1610150400
756,969,0,0,0,0,1,0,847.64,1609459200
14,101,0,1,0,0,0,0,229.08,1611100800
879,911,0,0,0,0,0,1,482.44,1611532800
921,970,0,0,0,1,0,0,493.1,1611532800
984,306,0,0,0,0,0,1,153.4,1611187200
935,911,0,1,0,0,0,0,181.99,1609718400
479,357,0,0,0,0,0,1,985.58,1610928000
806,415,0,0,0,0,0,1,565.9,1610150400
500,146,0,0,0,0,0,1,557.14,1610928000
186,727,0,0,1,0,0,0,572.85,1609632000
925,732,0,0,0,0,0,1,136.92,1610323200
432,398,0,0,0,0,0,1,673.24,1611100800
171,678,0,0,0,0,0,1,842.46,1610236800
781,895,0,1,0,0,0,0,346.21,1611964800
533,629,1,0,0,0,0,0,216.49,1611619200
807,730,0,0,0,0,1,0,661.88,1609459200
852,997,1,0,0,0,0,0,184.24,1609891200
718,365,0,1,0,0,0,0,920.79,1611878400
736,155,1,0,0,0,0,0,732.24,1610064000
983,445,0,0,0,0,0,1,689.31,1610928000
982,974,0,1,0,0,0,0,555.88,1611878400
969,959,0,0,0,0,1,0,326.05,1611014400
943,631,0,0,0,0,0,1,252.1,1609977600
946,762,0,0,0,0,0,1,627.97,1611792000
769,114,0,0,0,1,0,0,164.66,1610409600
872,360,0,0,1,0,0,0,758.05,1611792000
979,610,0,0,0,0,1,0,198.66,1610496000
946,208,0,0,1,0,0,0,540.27,1609977600
781,912,0,0,0,0,0,1,117.06,1611360000
948,996,1,0,0,0,0,0,508.61,1610064000
926,922,0,0,0,0,1,0,211.59,1610582400
842,907,0,0,0,1,0,0,244.81,1610928000
771,407,1,0,0,0,0,0,962.43,1612051200
597,181,0,0,0,0,0,1,638.07,1609891200
938,949,0,0,0,1,0,0,408.64,1611619200
942,226,1,0,0,0,0,0,197.78,1611532800
679,461,0,0,0,0,0,1,536.46,1611792000
450,200,0,0,0,0,0,1,277.23,1610841600
880,813,0,0,0,0,1,0,797.1,1612051200
940,972,1,0,0,0,0,0,103.13,1611100800
983,445,0,0,0,0,0,1,658.95,1611532800
974,250,0,1,0,0,0,0,577.23,1611964800
480,800,0,0,0,0,1,0,570.4,1609804800
999,939,0,0,0,0,0,1,685.56,1611360000
836,156,0,0,0,0,0,1,246.98,1609891200
872,360,0,0,1,0,0,0,532.89,1609977600
510,346,0,0,0,0,0,1,129.81,1609977600
845,924,0,0,1,0,0,0,922.45,1610668800
865,235,0,0,1,0,0,0,644.16,1610150400
961,968,0,0,0,0,1,0,680.83,1610841600
145,995,0,1,0,0,0,0,565.08,1609977600
299,329,0,0,0,0,0,1,482.73,1610323200
651,689,0,0,0,0,0,1,824.24,1611705600
959,275,0,0,0,0,0,1,430.23,1610582400
847,996,0,0,0,0,0,1,424.42,1611360000
959,393,0,1,0,0,0,0,600.4,1611187200
68,748,0,0,0,0,0,1,253.57,1611792000
953,704,0,0,0,0,0,1,897.37,1611187200
856,990,0,0,1,0,0,0,547.2,1611792000
186,215,0,0,1,0,0,0,226.48,1612051200
58,972,1,0,0,0,0,0,549.33,1611100800
714,650,0,0,0,0,1,0,721.67,1609891200
880,837,0,0,1,0,0,0,928.98,1611446400
919,678,0,0,0,0,0,1,846.49,1610582400
61,622,0,1,0,0,0,0,317.4,1611792000
483,144,0,0,0,0,1,0,817.34,1611446400
997,303,0,0,0,0,0,1,629.92,1611532800
800,898,0,0,0,0,0,1,972.39,1611187200
992,788,1,0,0,0,0,0,595.57,1611705600
469,103,0,0,0,0,0,1,389.46,1610841600
417,219,0,0,0,0,0,1,625.69,1612051200
985,832,0,0,0,1,0,0,911.74,1612051200
900,243,1,0,0,0,0,0,445.24,1611446400
975,957,0,0,0,0,0,1,146.54,1610150400
100,270,0,0,0,0,0,1,344.15,1610323200
999,850,0,0,1,0,0,0,167.01,1610150400
106,853,1,0,0,0,0,0,424.15,1610150400
964,263,1,0,0,0,0,0,225.77,1611532800
157,356,0,0,0,0,0,1,779.55,1609545600
885,322,0,0,0,0,1,0,981.77,1610755200
58,870,0,0,0,0,0,1,898.5,1610496000
132,984,0,0,0,0,1,0,380.69,1610323200
957,846,0,0,0,0,0,1,336.08,1610928000
713,722,0,1,0,0,0,0,281.29,1610150400
931,849,0,0,0,1,0,0,110.12,1610928000
502,95,0,0,1,0,0,0,186.04,1611100800
19,940,0,0,0,0,0,1,403.49,1610755200
801,142,0,0,0,0,0,1,223.5,1611878400
544,210,0,0,0,0,1,0,399.74,1611100800
70,757,0,0,0,0,1,0,282.42,1611792000
104,299,0,0,1,0,0,0,764.51,1609632000
836,945,0,1,0,0,0,0,207.6,1611100800
922,919,0,0,0,0,0,1,107.01,1609891200
658,30,0,0,0,0,0,1,379.2,1609632000
895,935,0,0,0,0,0,1,305.96,1609804800
965,315,1,0,0,0,0,0,237.24,1611014400
952,484,1,0,0,0,0,0,658.91,1609545600
874,305,0,1,0,0,0,0,488.3,1610668800
979,885,0,0,0,0,1,0,204.23,1611100800
545,420,1,0,0,0,0,0,725.23,1611964800
936,634,0,0,0,0,0,1,943.32,1609459200
511,266,1,0,0,0,0,0,587.86,1610064000
919,944,1,0,0,0,0,0,832.15,1611187200
859,943,0,1,0,0,0,0,794.12,1611446400
823,981,0,0,0,1,0,0,108.2,1610150400
109,812,1,0,0,0,0,0,982.27,1610409600
878,907,1,0,0,0,0,0,521.93,1609459200
829,800,0,0,0,0,0,1,215.32,1611532800
994,482,0,0,0,0,0,1,903.33,1609804800
518,269,0,0,0,0,0,1,122.14,1610409600
979,941,0,1,0,0,0,0,481.52,1611100800
51,415,0,0,0,0,0,1,671.51,1611705600
974,734,0,0,0,0,0,1,890.25,1611964800
966,813,0,0,0,0,1,0,678.12,1610064000
439,185,0,0,0,0,0,1,179.81,1612051200
540,165,0,1,0,0,0,0,945.89,1610323200
976,974,0,0,1,0,0,0,760.32,1610582400
417,219,0,0,0,0,0,1,667.02,1610236800
813,725,0,0,0,0,0,1,476.78,1611705600
994,999,0,0,0,0,1,0,336.02,1609804800
975,845,0,0,0,0,0,1,667.82,1610755200
521,194,0,0,0,0,0,1,554.9,1611273600
923,930,0,0,0,0,0,1,804.79,1609545600
985,930,1,0,0,0,0,0,776.68,1612051200
109,389,0,0,0,0,0,1,751.47,1609632000
623,123,0,0,0,0,0,1,987.24,1610928000
939,596,0,0,0,0,1,0,643.19,1611014400
701,35,0,0,0,0,0,1,120.74,1610150400
565,519,0,0,0,0,0,1,655.5,1610064000
999,731,0,0,0,0,0,1,346.1,1611360000
868,862,0,0,0,0,0,1,746.35,1611964800
890,995,1,0,0,0,0,0,441.84,1609632000
995,803,0,1,0,0,0,0,987.76,1609718400
878,955,0,1,0,0,0,0,327.3,1610064000
844,715,0,0,0,1,0,0,498.19,1610755200
922,892,0,0,0,0,0,1,463.9,1611100800
972,849,0,0,0,0,0,1,442.63,1611273600
962,629,0,0,0,0,0,1,351.26,1610841600
766,362,0,0,0,0,1,0,544.89,1611532800
992,305,0,0,0,0,1,0,202.16,1609891200
836,667,0,0,0,1,0,0,944.06,1610496000
141,827,0,0,0,0,0,1,574.69,1609545600
949,190,0,0,0,0,0,1,272.26,1611273600
456,120,0,0,0,0,1,0,663.35,1610755200
991,368,0,0,0,0,0,1,436.43,1611187200
944,988,0,0,0,0,0,1,516.76,1612051200
823,376,0,1,0,0,0,0,931.39,1611014400
886,654,0,0,0,0,0,1,170.27,1610064000
954,409,0,0,0,0,0,1,712.69,1610755200
942,260,0,0,0,0,0,1,714.34,1611100800
406,353,0,0,0,0,1,0,384.53,1609977600
780,640,0,0,0,0,0,1,518.47,1611187200
961,571,0,1,0,0,0,0,634.04,1611446400
959,866,0,0,0,0,1,0,890.81,1609977600
997,578,0,0,0,0,0,1,162.0,1610928000
73,508,0,0,0,0,0,1,703.11,1609804800
954,980,0,0,0,1,0,0,316.96,1610755200
168,639,0,0,0,0,0,1,672.97,1611187200
820,218,0,0,0,0,0,1,988.22,1611273600
962,837,0,0,0,1,0,0,427.55,1610841600
972,758,0,0,1,0,0,0,423.92,1609459200
314,294,0,0,0,0,0,1,598.43,1609977600
955,921,0,0,0,0,0,1,616.51,1610928000
954,990,0,0,0,1,0,0,636.87,1611360000
550,213,0,0,0,0,0,1,585.28,1610668800
420,251,0,0,0,0,1,0,401.4,1612051200
488,164,1,0,0,0,0,0,139.71,1609804800
969,959,0,0,0,0,1,0,793.39,1609804800
825,680,0,0,0,0,0,1,843.0,1609804800
57,99,0,0,0,0,0,1,705.67,1611705600
993,871,1,0,0,0,0,0,542.93,1611100800
579,85,0,0,0,1,0,0,977.69,1610150400
953,282,0,1,0,0,0,0,233.92,1611964800
976,989,1,0,0,0,0,0,404.21,1611187200
968,41,0,0,0,0,0,1,849.55,1611705600
969,397,1,0,0,0,0,0,577.58,1609804800
800,898,0,0,0,0,0,1,656.92,1611792000
564,193,0,0,0,0,1,0,543.41,1610668800
37,969,0,0,0,0,0,1,974.95,1611014400
989,625,0,0,0,0,0,1,570.99,1611705600
914,961,0,0,0,0,0,1,984.11,1610841600
